Year,Country of Residence,Month,Arrivals,Month_Num,Date
2010,THAILAND,October,3197.0,10,2010-10-01
2010,UNITED ARAB EMIRATES,October,914.0,10,2010-10-01
2010,UNITED KINGDOM,October,6908.0,10,2010-10-01
2010,USA,October,48182.0,10,2010-10-01
2010,VENEZUELA,October,26.0,10,2010-10-01
2010,VIETNAM,October,1254.0,10,2010-10-01
2010,ARGENTINA,November,65.0,11,2010-11-01
2010,AUSTRALIA,November,13170.0,11,2010-11-01
2010,AUSTRIA,November,908.0,11,2010-11-01
2010,BAHRAIN,November,258.0,11,2010-11-01
2010,BANGLADESH,November,112.0,11,2010-11-01
2010,BELGIUM,November,841.0,11,2010-11-01
2010,BRAZIL,November,141.0,11,2010-11-01
2010,BRUNEI,November,387.0,11,2010-11-01
2010,CAMBODIA,November,300.0,11,2010-11-01
2010,CANADA,November,9546.0,11,2010-11-01
2010,CHINA,November,9544.0,11,2010-11-01
2010,COLOMBIA,November,48.0,11,2010-11-01
2010,DENMARK,November,925.0,11,2010-11-01
2010,EGYPT,November,57.0,11,2010-11-01
2010,FINLAND,November,403.0,11,2010-11-01
2010,FRANCE,November,2359.0,11,2010-11-01
2010,GERMANY,November,5157.0,11,2010-11-01
2010,GREECE,November,216.0,11,2010-11-01
2010,GUAM,November,3249.0,11,2010-11-01
2010,INDIA,November,2126.0,11,2010-11-01
2010,INDONESIA,November,3068.0,11,2010-11-01
2010,IRAN,November,274.0,11,2010-11-01
2010,IRELAND,November,403.0,11,2010-11-01
2010,ISRAEL,November,336.0,11,2010-11-01
2010,ITALY,November,1556.0,11,2010-11-01
2010,JAPAN,November,27682.0,11,2010-11-01
2010,JORDAN,November,34.0,11,2010-11-01
2010,KOREA,November,67393.0,11,2010-11-01
2010,KUWAIT,November,416.0,11,2010-11-01
2010,LAOS,November,164.0,11,2010-11-01
2010,LUXEMBOURG,November,57.0,11,2010-11-01
2010,MALAYSIA,November,8204.0,11,2010-11-01
2010,MEXICO,November,117.0,11,2010-11-01
2010,MYANMAR,November,349.0,11,2010-11-01
2010,NEPAL,November,268.0,11,2010-11-01
2010,NETHERLANDS,November,1512.0,11,2010-11-01
2010,NEW ZEALAND,November,887.0,11,2010-11-01
2010,NIGERIA,November,46.0,11,2010-11-01
2010,NORWAY,November,1269.0,11,2010-11-01
2010,Others,November,12061.0,11,2010-11-01
2010,PAKISTAN,November,115.0,11,2010-11-01
2010,PAPUA NEW GUINEA,November,280.0,11,2010-11-01
2010,PERU,November,44.0,11,2010-11-01
2010,POLAND,November,324.0,11,2010-11-01
2010,PORTUGAL,November,108.0,11,2010-11-01
2010,RUSSIA,November,1820.0,11,2010-11-01
2010,SAUDI ARABIA,November,1921.0,11,2010-11-01
2010,SINGAPORE,November,11507.0,11,2010-11-01
2010,SOUTH AFRICA,November,269.0,11,2010-11-01
2010,SPAIN,November,1119.0,11,2010-11-01
2010,SRI LANKA,November,208.0,11,2010-11-01
2010,SWEDEN,November,1550.0,11,2010-11-01
2010,SWITZERLAND,November,1865.0,11,2010-11-01
2010,TAIWAN,November,9822.0,11,2010-11-01
2010,THAILAND,November,3553.0,11,2010-11-01
2010,UNITED ARAB EMIRATES,November,1061.0,11,2010-11-01
2010,UNITED KINGDOM,November,8644.0,11,2010-11-01
2010,USA,November,46380.0,11,2010-11-01
2010,VENEZUELA,November,23.0,11,2010-11-01
2010,VIETNAM,November,1294.0,11,2010-11-01
2010,ARGENTINA,December,38.0,12,2010-12-01
2010,AUSTRALIA,December,22482.0,12,2010-12-01
2010,AUSTRIA,December,1542.0,12,2010-12-01
2010,BAHRAIN,December,271.0,12,2010-12-01
2010,BANGLADESH,December,1002.0,12,2010-12-01
2010,BELGIUM,December,1164.0,12,2010-12-01
2010,BRAZIL,December,176.0,12,2010-12-01
2010,BRUNEI,December,659.0,12,2010-12-01
2010,CAMBODIA,December,145.0,12,2010-12-01
2010,CANADA,December,16299.0,12,2010-12-01
2010,CHINA,December,22323.0,12,2010-12-01
2010,COLOMBIA,December,62.0,12,2010-12-01
2010,DENMARK,December,1486.0,12,2010-12-01
2010,EGYPT,December,279.0,12,2010-12-01
2010,FINLAND,December,675.0,12,2010-12-01
2010,FRANCE,December,2949.0,12,2010-12-01
2010,GERMANY,December,6892.0,12,2010-12-01
2010,GREECE,December,268.0,12,2010-12-01
2010,GUAM,December,4300.0,12,2010-12-01
2010,INDIA,December,10640.0,12,2010-12-01
2010,INDONESIA,December,2733.0,12,2010-12-01
2010,IRAN,December,1806.0,12,2010-12-01
2010,IRELAND,December,608.0,12,2010-12-01
2010,ISRAEL,December,403.0,12,2010-12-01
2010,ITALY,December,1960.0,12,2010-12-01
2010,JAPAN,December,30525.0,12,2010-12-01
2010,JORDAN,December,184.0,12,2010-12-01
2010,KOREA,December,81225.0,12,2010-12-01
2010,KUWAIT,December,456.0,12,2010-12-01
2010,LAOS,December,179.0,12,2010-12-01
2010,LUXEMBOURG,December,87.0,12,2010-12-01
2010,MALAYSIA,December,7466.0,12,2010-12-01
2010,MEXICO,December,144.0,12,2010-12-01
2010,MYANMAR,December,324.0,12,2010-12-01
2010,NEPAL,December,181.0,12,2010-12-01
2010,NETHERLANDS,December,2496.0,12,2010-12-01
2010,NEW ZEALAND,December,1961.0,12,2010-12-01
2010,NIGERIA,December,243.0,12,2010-12-01
2010,NORWAY,December,2643.0,12,2010-12-01
2010,Others,December,17752.0,12,2010-12-01
2010,PAKISTAN,December,1049.0,12,2010-12-01
2010,PAPUA NEW GUINEA,December,263.0,12,2010-12-01
2010,PERU,December,25.0,12,2010-12-01
2010,POLAND,December,209.0,12,2010-12-01
2010,PORTUGAL,December,105.0,12,2010-12-01
2010,RUSSIA,December,3117.0,12,2010-12-01
2010,SAUDI ARABIA,December,1507.0,12,2010-12-01
2010,SINGAPORE,December,13064.0,12,2010-12-01
2010,SOUTH AFRICA,December,440.0,12,2010-12-01
2010,SPAIN,December,1432.0,12,2010-12-01
2010,SRI LANKA,December,865.0,12,2010-12-01
2010,SWEDEN,December,3020.0,12,2010-12-01
2010,SWITZERLAND,December,2753.0,12,2010-12-01
2010,TAIWAN,December,10954.0,12,2010-12-01
2010,THAILAND,December,3191.0,12,2010-12-01
2010,UNITED ARAB EMIRATES,December,1677.0,12,2010-12-01
2010,UNITED KINGDOM,December,11370.0,12,2010-12-01
2010,USA,December,59924.0,12,2010-12-01
2010,VENEZUELA,December,18.0,12,2010-12-01
2010,VIETNAM,December,1140.0,12,2010-12-01
2011,ARGENTINA,January,100.0,1,2011-01-01
2011,AUSTRALIA,January,14106.0,1,2011-01-01
2011,AUSTRIA,January,1422.0,1,2011-01-01
2011,BAHRAIN,January,162.0,1,2011-01-01
2011,BANGLADESH,January,375.0,1,2011-01-01
2011,BELGIUM,January,791.0,1,2011-01-01
2011,BRAZIL,January,191.0,1,2011-01-01
2011,BRUNEI,January,221.0,1,2011-01-01
2011,CAMBODIA,January,162.0,1,2011-01-01
2011,CANADA,January,13712.0,1,2011-01-01
2011,CHINA,January,15656.0,1,2011-01-01
2011,COLOMBIA,January,88.0,1,2011-01-01
2011,DENMARK,January,1609.0,1,2011-01-01
2011,EGYPT,January,137.0,1,2011-01-01
2011,FINLAND,January,690.0,1,2011-01-01
2011,FRANCE,January,3000.0,1,2011-01-01
2011,GERMANY,January,5645.0,1,2011-01-01
2011,GREECE,January,174.0,1,2011-01-01
2011,GUAM,January,2734.0,1,2011-01-01
2011,INDIA,January,4137.0,1,2011-01-01
2011,INDONESIA,January,2554.0,1,2011-01-01
2011,IRAN,January,379.0,1,2011-01-01
2011,IRELAND,January,491.0,1,2011-01-01
2011,ISRAEL,January,559.0,1,2011-01-01
2011,ITALY,January,1857.0,1,2011-01-01
2011,JAPAN,January,31591.0,1,2011-01-01
2011,JORDAN,January,63.0,1,2011-01-01
2011,KOREA,January,92249.0,1,2011-01-01
2011,KUWAIT,January,334.0,1,2011-01-01
2011,LAOS,January,44.0,1,2011-01-01
2011,LUXEMBOURG,January,35.0,1,2011-01-01
2011,MALAYSIA,January,6446.0,1,2011-01-01
2011,MEXICO,January,108.0,1,2011-01-01
2011,MYANMAR,January,278.0,1,2011-01-01
2011,NEPAL,January,116.0,1,2011-01-01
2011,NETHERLANDS,January,1934.0,1,2011-01-01
2011,NEW ZEALAND,January,1008.0,1,2011-01-01
2011,NIGERIA,January,64.0,1,2011-01-01
2011,NORWAY,January,1714.0,1,2011-01-01
2011,Others,January,14130.0,1,2011-01-01
2011,PAKISTAN,January,296.0,1,2011-01-01
2011,PAPUA NEW GUINEA,January,218.0,1,2011-01-01
2011,PERU,January,31.0,1,2011-01-01
2011,POLAND,January,351.0,1,2011-01-01
2011,PORTUGAL,January,80.0,1,2011-01-01
2011,RUSSIA,January,3424.0,1,2011-01-01
2011,SAUDI ARABIA,January,1904.0,1,2011-01-01
2011,SINGAPORE,January,9569.0,1,2011-01-01
2011,SOUTH AFRICA,January,274.0,1,2011-01-01
2011,SPAIN,January,1124.0,1,2011-01-01
2011,SRI LANKA,January,337.0,1,2011-01-01
2011,SWEDEN,January,2439.0,1,2011-01-01
2011,SWITZERLAND,January,2127.0,1,2011-01-01
2011,TAIWAN,January,13685.0,1,2011-01-01
2011,THAILAND,January,2979.0,1,2011-01-01
2011,UNITED ARAB EMIRATES,January,897.0,1,2011-01-01
2011,UNITED KINGDOM,January,8579.0,1,2011-01-01
2011,USA,January,63674.0,1,2011-01-01
2011,VENEZUELA,January,23.0,1,2011-01-01
2011,VIETNAM,January,1230.0,1,2011-01-01
2011,ARGENTINA,February,67.0,2,2011-02-01
2011,AUSTRALIA,February,12461.0,2,2011-02-01
2011,AUSTRIA,February,1277.0,2,2011-02-01
2011,BAHRAIN,February,204.0,2,2011-02-01
2011,BANGLADESH,February,164.0,2,2011-02-01
2011,BELGIUM,February,875.0,2,2011-02-01
2011,BRAZIL,February,142.0,2,2011-02-01
2011,BRUNEI,February,386.0,2,2011-02-01
2011,CAMBODIA,February,193.0,2,2011-02-01
2011,CANADA,February,9135.0,2,2011-02-01
2011,CHINA,February,22934.0,2,2011-02-01
2011,COLOMBIA,February,42.0,2,2011-02-01
2011,DENMARK,February,1571.0,2,2011-02-01
2011,EGYPT,February,112.0,2,2011-02-01
2011,FINLAND,February,498.0,2,2011-02-01
2011,FRANCE,February,3314.0,2,2011-02-01
2011,GERMANY,February,6021.0,2,2011-02-01
2011,GREECE,February,162.0,2,2011-02-01
2011,GUAM,February,2700.0,2,2011-02-01
2011,INDIA,February,3373.0,2,2011-02-01
2011,INDONESIA,February,2578.0,2,2011-02-01
2011,IRAN,February,192.0,2,2011-02-01
2011,IRELAND,February,385.0,2,2011-02-01
2011,ISRAEL,February,382.0,2,2011-02-01
2011,ITALY,February,1451.0,2,2011-02-01
2011,JAPAN,February,34164.0,2,2011-02-01
2011,JORDAN,February,51.0,2,2011-02-01
2011,KOREA,February,73619.0,2,2011-02-01
2011,KUWAIT,February,352.0,2,2011-02-01
2011,LAOS,February,78.0,2,2011-02-01
2011,LUXEMBOURG,February,42.0,2,2011-02-01
2011,MALAYSIA,February,7321.0,2,2011-02-01
2011,MEXICO,February,78.0,2,2011-02-01
2011,MYANMAR,February,254.0,2,2011-02-01
2011,NEPAL,February,107.0,2,2011-02-01
2011,NETHERLANDS,February,1645.0,2,2011-02-01
2011,NEW ZEALAND,February,703.0,2,2011-02-01
2011,NIGERIA,February,53.0,2,2011-02-01
2011,NORWAY,February,1735.0,2,2011-02-01
2011,Others,February,15206.0,2,2011-02-01
2011,PAKISTAN,February,273.0,2,2011-02-01
2011,PAPUA NEW GUINEA,February,149.0,2,2011-02-01
2011,PERU,February,30.0,2,2011-02-01
2011,POLAND,February,417.0,2,2011-02-01
2011,PORTUGAL,February,239.0,2,2011-02-01
2011,RUSSIA,February,2103.0,2,2011-02-01
2011,SAUDI ARABIA,February,2350.0,2,2011-02-01
2011,SINGAPORE,February,10833.0,2,2011-02-01
2011,SOUTH AFRICA,February,241.0,2,2011-02-01
2011,SPAIN,February,962.0,2,2011-02-01
2011,SRI LANKA,February,419.0,2,2011-02-01
2011,SWEDEN,February,2197.0,2,2011-02-01
2011,SWITZERLAND,February,2023.0,2,2011-02-01
2011,TAIWAN,February,14776.0,2,2011-02-01
2011,THAILAND,February,2958.0,2,2011-02-01
2011,UNITED ARAB EMIRATES,February,939.0,2,2011-02-01
2011,UNITED KINGDOM,February,8260.0,2,2011-02-01
2011,USA,February,50348.0,2,2011-02-01
2011,VENEZUELA,February,16.0,2,2011-02-01
2011,VIETNAM,February,1550.0,2,2011-02-01
2011,ARGENTINA,March,87.0,3,2011-03-01
2011,AUSTRALIA,March,13851.0,3,2011-03-01
2011,AUSTRIA,March,1127.0,3,2011-03-01
2011,BAHRAIN,March,198.0,3,2011-03-01
2011,BANGLADESH,March,192.0,3,2011-03-01
2011,BELGIUM,March,828.0,3,2011-03-01
2011,BRAZIL,March,156.0,3,2011-03-01
2011,BRUNEI,March,570.0,3,2011-03-01
2011,CAMBODIA,March,172.0,3,2011-03-01
2011,CANADA,March,10953.0,3,2011-03-01
2011,CHINA,March,15742.0,3,2011-03-01
2011,COLOMBIA,March,60.0,3,2011-03-01
2011,DENMARK,March,1076.0,3,2011-03-01
2011,EGYPT,March,136.0,3,2011-03-01
2011,FINLAND,March,414.0,3,2011-03-01
2011,FRANCE,March,2442.0,3,2011-03-01
2011,GERMANY,March,6096.0,3,2011-03-01
2011,GREECE,March,146.0,3,2011-03-01
2011,GUAM,March,2991.0,3,2011-03-01
2011,INDIA,March,3474.0,3,2011-03-01
2011,INDONESIA,March,3188.0,3,2011-03-01
2011,IRAN,March,577.0,3,2011-03-01
2011,IRELAND,March,488.0,3,2011-03-01
2011,ISRAEL,March,466.0,3,2011-03-01
2011,ITALY,March,1436.0,3,2011-03-01
2011,JAPAN,March,34926.0,3,2011-03-01
2011,JORDAN,March,69.0,3,2011-03-01
2011,KOREA,March,62530.0,3,2011-03-01
2011,KUWAIT,March,468.0,3,2011-03-01
2011,LAOS,March,81.0,3,2011-03-01
2011,LUXEMBOURG,March,50.0,3,2011-03-01
2011,MALAYSIA,March,8267.0,3,2011-03-01
2011,MEXICO,March,131.0,3,2011-03-01
2011,MYANMAR,March,262.0,3,2011-03-01
2011,NEPAL,March,164.0,3,2011-03-01
2011,NETHERLANDS,March,1704.0,3,2011-03-01
2011,NEW ZEALAND,March,1029.0,3,2011-03-01
2011,NIGERIA,March,49.0,3,2011-03-01
2011,NORWAY,March,1346.0,3,2011-03-01
2011,Others,March,13565.0,3,2011-03-01
2011,PAKISTAN,March,275.0,3,2011-03-01
2011,PAPUA NEW GUINEA,March,258.0,3,2011-03-01
2011,PERU,March,29.0,3,2011-03-01
2011,POLAND,March,371.0,3,2011-03-01
2011,PORTUGAL,March,116.0,3,2011-03-01
2011,RUSSIA,March,2446.0,3,2011-03-01
2011,SAUDI ARABIA,March,1710.0,3,2011-03-01
2011,SINGAPORE,March,12009.0,3,2011-03-01
2011,SOUTH AFRICA,March,272.0,3,2011-03-01
2011,SPAIN,March,1291.0,3,2011-03-01
2011,SRI LANKA,March,269.0,3,2011-03-01
2011,SWEDEN,March,1690.0,3,2011-03-01
2011,SWITZERLAND,March,1943.0,3,2011-03-01
2011,TAIWAN,March,13539.0,3,2011-03-01
2011,THAILAND,March,3136.0,3,2011-03-01
2011,UNITED ARAB EMIRATES,March,1061.0,3,2011-03-01
2011,UNITED KINGDOM,March,9226.0,3,2011-03-01
2011,USA,March,54825.0,3,2011-03-01
2011,VENEZUELA,March,18.0,3,2011-03-01
2011,VIETNAM,March,1222.0,3,2011-03-01
2011,ARGENTINA,April,45.0,4,2011-04-01
2011,AUSTRALIA,April,16263.0,4,2011-04-01
2011,AUSTRIA,April,983.0,4,2011-04-01
2011,BAHRAIN,April,273.0,4,2011-04-01
2011,BANGLADESH,April,185.0,4,2011-04-01
2011,BELGIUM,April,983.0,4,2011-04-01
2011,BRAZIL,April,170.0,4,2011-04-01
2011,BRUNEI,April,261.0,4,2011-04-01
2011,CAMBODIA,April,210.0,4,2011-04-01
2011,CANADA,April,11178.0,4,2011-04-01
2011,CHINA,April,16781.0,4,2011-04-01
2011,COLOMBIA,April,72.0,4,2011-04-01
2011,DENMARK,April,1076.0,4,2011-04-01
2011,EGYPT,April,94.0,4,2011-04-01
2011,FINLAND,April,305.0,4,2011-04-01
2011,FRANCE,April,2705.0,4,2011-04-01
2011,GERMANY,April,5107.0,4,2011-04-01
2011,GREECE,April,136.0,4,2011-04-01
2011,GUAM,April,3433.0,4,2011-04-01
2011,INDIA,April,3352.0,4,2011-04-01
2011,INDONESIA,April,2556.0,4,2011-04-01
2011,IRAN,April,475.0,4,2011-04-01
2011,IRELAND,April,539.0,4,2011-04-01
2011,ISRAEL,April,425.0,4,2011-04-01
2011,ITALY,April,1046.0,4,2011-04-01
2011,JAPAN,April,28542.0,4,2011-04-01
2011,JORDAN,April,49.0,4,2011-04-01
2011,KOREA,April,57620.0,4,2011-04-01
2011,KUWAIT,April,391.0,4,2011-04-01
2011,LAOS,April,52.0,4,2011-04-01
2011,LUXEMBOURG,April,38.0,4,2011-04-01
2011,MALAYSIA,April,6399.0,4,2011-04-01
2011,MEXICO,April,118.0,4,2011-04-01
2011,MYANMAR,April,217.0,4,2011-04-01
2011,NEPAL,April,124.0,4,2011-04-01
2011,NETHERLANDS,April,1712.0,4,2011-04-01
2011,NEW ZEALAND,April,1296.0,4,2011-04-01
2011,NIGERIA,April,50.0,4,2011-04-01
2011,NORWAY,April,1508.0,4,2011-04-01
2011,Others,April,16474.0,4,2011-04-01
2011,PAKISTAN,April,318.0,4,2011-04-01
2011,PAPUA NEW GUINEA,April,275.0,4,2011-04-01
2011,PERU,April,36.0,4,2011-04-01
2011,POLAND,April,259.0,4,2011-04-01
2011,PORTUGAL,April,102.0,4,2011-04-01
2011,RUSSIA,April,1609.0,4,2011-04-01
2011,SAUDI ARABIA,April,2085.0,4,2011-04-01
2011,SINGAPORE,April,10269.0,4,2011-04-01
2011,SOUTH AFRICA,April,271.0,4,2011-04-01
2011,SPAIN,April,1305.0,4,2011-04-01
2011,SRI LANKA,April,348.0,4,2011-04-01
2011,SWEDEN,April,1347.0,4,2011-04-01
2011,SWITZERLAND,April,2333.0,4,2011-04-01
2011,TAIWAN,April,13662.0,4,2011-04-01
2011,THAILAND,April,3715.0,4,2011-04-01
2011,UNITED ARAB EMIRATES,April,1032.0,4,2011-04-01
2011,UNITED KINGDOM,April,10915.0,4,2011-04-01
2011,USA,April,60353.0,4,2011-04-01
2011,VENEZUELA,April,20.0,4,2011-04-01
2011,VIETNAM,April,1495.0,4,2011-04-01
2011,ARGENTINA,May,84.0,5,2011-05-01
2011,AUSTRALIA,May,13534.0,5,2011-05-01
2011,AUSTRIA,May,718.0,5,2011-05-01
2011,BAHRAIN,May,243.0,5,2011-05-01
2011,BANGLADESH,May,247.0,5,2011-05-01
2011,BELGIUM,May,699.0,5,2011-05-01
2011,BRAZIL,May,154.0,5,2011-05-01
2011,BRUNEI,May,440.0,5,2011-05-01
2011,CAMBODIA,May,265.0,5,2011-05-01
2011,CANADA,May,10343.0,5,2011-05-01
2011,CHINA,May,15936.0,5,2011-05-01
2011,COLOMBIA,May,37.0,5,2011-05-01
2011,DENMARK,May,816.0,5,2011-05-01
2011,EGYPT,May,147.0,5,2011-05-01
2011,FINLAND,May,298.0,5,2011-05-01
2011,FRANCE,May,1855.0,5,2011-05-01
2011,GERMANY,May,3824.0,5,2011-05-01
2011,GREECE,May,133.0,5,2011-05-01
2011,GUAM,May,3690.0,5,2011-05-01
2011,INDIA,May,4509.0,5,2011-05-01
2011,INDONESIA,May,3259.0,5,2011-05-01
2011,IRAN,May,901.0,5,2011-05-01
2011,IRELAND,May,447.0,5,2011-05-01
2011,ISRAEL,May,378.0,5,2011-05-01
2011,ITALY,May,894.0,5,2011-05-01
2011,JAPAN,May,27073.0,5,2011-05-01
2011,JORDAN,May,99.0,5,2011-05-01
2011,KOREA,May,67289.0,5,2011-05-01
2011,KUWAIT,May,476.0,5,2011-05-01
2011,LAOS,May,91.0,5,2011-05-01
2011,LUXEMBOURG,May,24.0,5,2011-05-01
2011,MALAYSIA,May,7941.0,5,2011-05-01
2011,MEXICO,May,139.0,5,2011-05-01
2011,MYANMAR,May,289.0,5,2011-05-01
2011,NEPAL,May,194.0,5,2011-05-01
2011,NETHERLANDS,May,1482.0,5,2011-05-01
2011,NEW ZEALAND,May,1109.0,5,2011-05-01
2011,NIGERIA,May,81.0,5,2011-05-01
2011,NORWAY,May,857.0,5,2011-05-01
2011,Others,May,13383.0,5,2011-05-01
2011,PAKISTAN,May,327.0,5,2011-05-01
2011,PAPUA NEW GUINEA,May,337.0,5,2011-05-01
2011,PERU,May,34.0,5,2011-05-01
2011,POLAND,May,203.0,5,2011-05-01
2011,PORTUGAL,May,62.0,5,2011-05-01
2011,RUSSIA,May,1410.0,5,2011-05-01
2011,SAUDI ARABIA,May,2201.0,5,2011-05-01
2011,SINGAPORE,May,11547.0,5,2011-05-01
2011,SOUTH AFRICA,May,228.0,5,2011-05-01
2011,SPAIN,May,925.0,5,2011-05-01
2011,SRI LANKA,May,326.0,5,2011-05-01
2011,SWEDEN,May,906.0,5,2011-05-01
2011,SWITZERLAND,May,1302.0,5,2011-05-01
2011,TAIWAN,May,13639.0,5,2011-05-01
2011,THAILAND,May,3342.0,5,2011-05-01
2011,UNITED ARAB EMIRATES,May,1042.0,5,2011-05-01
2011,UNITED KINGDOM,May,8014.0,5,2011-05-01
2011,USA,May,54242.0,5,2011-05-01
2011,VENEZUELA,May,29.0,5,2011-05-01
2011,VIETNAM,May,1550.0,5,2011-05-01
2011,ARGENTINA,June,52.0,6,2011-06-01
2011,AUSTRALIA,June,12546.0,6,2011-06-01
2011,AUSTRIA,June,789.0,6,2011-06-01
2011,BAHRAIN,June,360.0,6,2011-06-01
2011,BANGLADESH,June,222.0,6,2011-06-01
2011,BELGIUM,June,807.0,6,2011-06-01
2011,BRAZIL,June,160.0,6,2011-06-01
2011,BRUNEI,June,639.0,6,2011-06-01
2011,CAMBODIA,June,260.0,6,2011-06-01
2011,CANADA,June,5829.0,6,2011-06-01
2011,CHINA,June,18374.0,6,2011-06-01
2011,COLOMBIA,June,42.0,6,2011-06-01
2011,DENMARK,June,806.0,6,2011-06-01
2011,EGYPT,June,122.0,6,2011-06-01
2011,FINLAND,June,283.0,6,2011-06-01
2011,FRANCE,June,1745.0,6,2011-06-01
2011,GERMANY,June,3667.0,6,2011-06-01
2011,GREECE,June,116.0,6,2011-06-01
2011,GUAM,June,4866.0,6,2011-06-01
2011,INDIA,June,3897.0,6,2011-06-01
2011,INDONESIA,June,3052.0,6,2011-06-01
2011,IRAN,June,1116.0,6,2011-06-01
2011,IRELAND,June,587.0,6,2011-06-01
2011,ISRAEL,June,285.0,6,2011-06-01
2011,ITALY,June,1001.0,6,2011-06-01
2011,JAPAN,June,25083.0,6,2011-06-01
2011,JORDAN,June,53.0,6,2011-06-01
2011,KOREA,June,76262.0,6,2011-06-01
2011,KUWAIT,June,696.0,6,2011-06-01
2011,LAOS,June,87.0,6,2011-06-01
2011,LUXEMBOURG,June,17.0,6,2011-06-01
2011,MALAYSIA,June,8097.0,6,2011-06-01
2011,MEXICO,June,124.0,6,2011-06-01
2011,MYANMAR,June,236.0,6,2011-06-01
2011,NEPAL,June,186.0,6,2011-06-01
2011,NETHERLANDS,June,1325.0,6,2011-06-01
2011,NEW ZEALAND,June,955.0,6,2011-06-01
2011,NIGERIA,June,57.0,6,2011-06-01
2011,NORWAY,June,2229.0,6,2011-06-01
2011,Others,June,13434.0,6,2011-06-01
2011,PAKISTAN,June,270.0,6,2011-06-01
2011,PAPUA NEW GUINEA,June,297.0,6,2011-06-01
2011,PERU,June,43.0,6,2011-06-01
2011,POLAND,June,125.0,6,2011-06-01
2011,PORTUGAL,June,66.0,6,2011-06-01
2011,RUSSIA,June,910.0,6,2011-06-01
2011,SAUDI ARABIA,June,3126.0,6,2011-06-01
2011,SINGAPORE,June,11934.0,6,2011-06-01
2011,SOUTH AFRICA,June,289.0,6,2011-06-01
2011,SPAIN,June,1031.0,6,2011-06-01
2011,SRI LANKA,June,224.0,6,2011-06-01
2011,SWEDEN,June,1110.0,6,2011-06-01
2011,SWITZERLAND,June,1112.0,6,2011-06-01
2011,TAIWAN,June,15678.0,6,2011-06-01
2011,THAILAND,June,3028.0,6,2011-06-01
2011,UNITED ARAB EMIRATES,June,1358.0,6,2011-06-01
2011,UNITED KINGDOM,June,6382.0,6,2011-06-01
2011,USA,June,54578.0,6,2011-06-01
2011,VENEZUELA,June,17.0,6,2011-06-01
2011,VIETNAM,June,1711.0,6,2011-06-01
2011,ARGENTINA,July,83.0,7,2011-07-01
2011,AUSTRALIA,July,12255.0,7,2011-07-01
2011,AUSTRIA,July,1054.0,7,2011-07-01
2011,BAHRAIN,July,417.0,7,2011-07-01
2011,BANGLADESH,July,198.0,7,2011-07-01
2011,BELGIUM,July,1854.0,7,2011-07-01
2011,BRAZIL,July,165.0,7,2011-07-01
2011,BRUNEI,July,516.0,7,2011-07-01
2011,CAMBODIA,July,181.0,7,2011-07-01
2011,CANADA,July,9150.0,7,2011-07-01
2011,CHINA,July,22562.0,7,2011-07-01
2011,COLOMBIA,July,66.0,7,2011-07-01
2011,DENMARK,July,1129.0,7,2011-07-01
2011,EGYPT,July,149.0,7,2011-07-01
2011,FINLAND,July,311.0,7,2011-07-01
2011,FRANCE,July,2818.0,7,2011-07-01
2011,GERMANY,July,4965.0,7,2011-07-01
2011,GREECE,July,172.0,7,2011-07-01
2011,GUAM,July,4737.0,7,2011-07-01
2011,INDIA,July,3600.0,7,2011-07-01
2011,INDONESIA,July,2995.0,7,2011-07-01
2011,IRAN,July,291.0,7,2011-07-01
2011,IRELAND,July,573.0,7,2011-07-01
2011,ISRAEL,July,381.0,7,2011-07-01
2011,ITALY,July,1371.0,7,2011-07-01
2011,JAPAN,July,31305.0,7,2011-07-01
2011,JORDAN,July,82.0,7,2011-07-01
2011,KOREA,July,93899.0,7,2011-07-01
2011,KUWAIT,July,657.0,7,2011-07-01
2011,LAOS,July,95.0,7,2011-07-01
2011,LUXEMBOURG,July,91.0,7,2011-07-01
2011,MALAYSIA,July,8500.0,7,2011-07-01
2011,MEXICO,July,108.0,7,2011-07-01
2011,MYANMAR,July,206.0,7,2011-07-01
2011,NEPAL,July,149.0,7,2011-07-01
2011,NETHERLANDS,July,2552.0,7,2011-07-01
2011,NEW ZEALAND,July,1138.0,7,2011-07-01
2011,NIGERIA,July,152.0,7,2011-07-01
2011,NORWAY,July,2098.0,7,2011-07-01
2011,Others,July,15522.0,7,2011-07-01
2011,PAKISTAN,July,338.0,7,2011-07-01
2011,PAPUA NEW GUINEA,July,292.0,7,2011-07-01
2011,PERU,July,32.0,7,2011-07-01
2011,POLAND,July,143.0,7,2011-07-01
2011,PORTUGAL,July,63.0,7,2011-07-01
2011,RUSSIA,July,1076.0,7,2011-07-01
2011,SAUDI ARABIA,July,4308.0,7,2011-07-01
2011,SINGAPORE,July,11809.0,7,2011-07-01
2011,SOUTH AFRICA,July,222.0,7,2011-07-01
2011,SPAIN,July,1473.0,7,2011-07-01
2011,SRI LANKA,July,279.0,7,2011-07-01
2011,SWEDEN,July,965.0,7,2011-07-01
2011,SWITZERLAND,July,2446.0,7,2011-07-01
2011,TAIWAN,July,18442.0,7,2011-07-01
2011,THAILAND,July,3166.0,7,2011-07-01
2011,UNITED ARAB EMIRATES,July,1731.0,7,2011-07-01
2011,UNITED KINGDOM,July,9775.0,7,2011-07-01
2011,USA,July,52008.0,7,2011-07-01
2011,VENEZUELA,July,29.0,7,2011-07-01
